ID,Modelo Logístico,Modelo de Gompertz,Modelo Logístico Generalizado,Modelo de Gompertz Modificado
ID-101,69.93659564575314,56.82979458983271,57.13405641988195,56.829794590162415
ID-102,110.55378327660274,129.13431158181697,118.19352704935218,129.13431158072953
ID-103,31.092972926999764,56.76137456352306,41.86175246052964,56.76137456328261
ID-104,45.89768256031503,54.61477754579691,48.83473904276403,54.6147775453636
ID-105,85.7879732873997,114.86337684227745,98.53114673032586,114.86337684898665
ID-106,52.22150797004833,66.66074342835937,56.669074323862034,66.66074342477782
ID-107,76.84025317443124,109.0797710922806,89.8190770050303,109.07977109308489
ID-108,70.88576984306185,100.26356022894642,81.301474342203,100.2635602290966
